Filière,Produit,ville,annee,production_tonnes,superficie_ha,température moyenne,température maximale,température minimale,vitesse du vent,température du vent,précipitations moyennes par jour,précipitations totales sur le mois,humidité,visibilité,couverture nuageuse,irrigation,type_sol,mecanisation
Sucrières,Canne à sucre,Rabat,2011,544662.64,15746.28,15,19,11,13,11,3,64,81,10,23,0,calcaire,4
Sucrières,Canne à sucre,Sefrou,2011,588584.33,14108.75,11,16,6,9,4,1,22,65,10,27,1,sableux,3
Sucrières,Canne à sucre,Sidi Ifni,2011,563505.7,15971.58,18,20,15,16,14,2,37,66,10,14,1,argileux,2
Sucrières,Canne à sucre,Skhirate,2011,529799.07,15247.26,16,20,12,12,11,3,71,78,10,21,0,calcaire,5
Sucrières,Canne à sucre,Tanger,2011,558217.34,14046.89,14,16,12,20,11,5,127,89,10,29,1,limoneux,3
Sucrières,Canne à sucre,Taounate,2011,524110.84,16115.63,4,9,-1,9,-3,1,29,79,9,30,0,sableux,4
Sucrières,Canne à sucre,Tarfaya,2011,506921.26,16235.55,20,23,17,23,17,1,22,70,10,15,1,calcaire,2
Sucrières,Canne à sucre,Taza,2011,546367.23,15975.31,4,9,-1,9,-3,1,29,79,9,30,0,limoneux,3
Sucrières,Canne à sucre,Tiflet,2011,581884.84,15081.64,14,20,8,10,7,2,54,80,9,30,1,argileux,4
Sucrières,Canne à sucre,Youssoufia,2011,581987.47,15666.21,15,20,10,14,9,3,67,71,10,21,0,sableux,3
Vignes,Raisin de cuve,Agadir,2011,81298.15,9003.23,17,24,11,15,10,4,100,51,10,19,0,argileux,4
Vignes,Raisin de cuve,Fes,2011,84417.36,9580.7,12,17,7,9,6,2,50,65,10,33,1,sableux,3
Vignes,Raisin de cuve,Marrakech,2011,79110.86,9365.09,15,21,10,13,9,1,21,54,10,13,1,calcaire,2
Vignes,Raisin de cuve,Meknes,2011,92274.55,8440.69,13,18,8,9,6,3,63,69,10,29,0,limoneux,5
Vignes,Raisin de cuve,Ouarzazate,2011,92030.87,9474.72,9,16,1,10,1,1,9,63,10,9,1,sableux,2
Vignes,Raisin de cuve,Oulad Teima,2011,86462.98,9556.05,17,22,12,13,10,2,50,47,10,15,1,argileux,3
Vignes,Raisin de cuve,Rabat,2011,89063.92,8972.92,15,19,11,13,11,3,64,81,10,23,0,calcaire,4
Vignes,Raisin de cuve,Sefrou,2011,87564.29,9903.39,11,16,6,9,4,1,22,65,10,27,1,sableux,3
Vignes,Raisin de cuve,Sidi Ifni,2011,85516.82,9843.02,18,20,15,16,14,2,37,66,10,14,1,argileux,2
Vignes,Raisin de cuve,Skhirate,2011,76453.12,8612.7,16,20,12,12,11,3,71,78,10,21,0,calcaire,5
Vignes,Raisin de cuve,Tanger,2011,83193.11,9955.86,14,16,12,20,11,5,127,89,10,29,1,limoneux,3
Vignes,Raisin de cuve,Taounate,2011,86887.4,9102.19,4,9,-1,9,-3,1,29,79,9,30,0,sableux,4
Vignes,Raisin de cuve,Tarfaya,2011,86933.49,9623.31,20,23,17,23,17,1,22,70,10,15,1,calcaire,2
Vignes,Raisin de cuve,Taza,2011,81822.3,9789.75,4,9,-1,9,-3,1,29,79,9,30,0,limoneux,3
Vignes,Raisin de cuve,Tiflet,2011,91368.88,9220.53,14,20,8,10,7,2,54,80,9,30,1,argileux,4
Vignes,Raisin de cuve,Youssoufia,2011,78367.39,9025.24,15,20,10,14,9,3,67,71,10,21,0,sableux,3
Vignes,Raisin de table,Agadir,2011,193172.82,36733.74,17,24,11,15,10,4,100,51,10,19,0,argileux,4
Vignes,Raisin de table,Fes,2011,200533.12,32090.02,12,17,7,9,6,2,50,65,10,33,1,sableux,3
Vignes,Raisin de table,Marrakech,2011,200774.64,32267.17,15,21,10,13,9,1,21,54,10,13,1,calcaire,2
Vignes,Raisin de table,Meknes,2011,198901.12,32977.03,13,18,8,9,6,3,63,69,10,29,0,limoneux,5
Vignes,Raisin de table,Ouarzazate,2011,184477.91,36353.98,9,16,1,10,1,1,9,63,10,9,1,sableux,2
Vignes,Raisin de table,Oulad Teima,2011,179877.57,36892.03,17,22,12,13,10,2,50,47,10,15,1,argileux,3
Vignes,Raisin de table,Rabat,2011,198410.55,32016.86,15,19,11,13,11,3,64,81,10,23,0,calcaire,4
Vignes,Raisin de table,Sefrou,2011,196995.15,36383.86,11,16,6,9,4,1,22,65,10,27,1,sableux,3
Vignes,Raisin de table,Sidi Ifni,2011,180771.88,32275.53,18,20,15,16,14,2,37,66,10,14,1,argileux,2
Vignes,Raisin de table,Skhirate,2011,201083.82,37108.1,16,20,12,12,11,3,71,78,10,21,0,calcaire,5
Vignes,Raisin de table,Tanger,2011,191427.14,34576.41,14,16,12,20,11,5,127,89,10,29,1,limoneux,3
Vignes,Raisin de table,Taounate,2011,199639.82,30572.18,4,9,-1,9,-3,1,29,79,9,30,0,sableux,4
Vignes,Raisin de table,Tarfaya,2011,206192.02,30755.62,20,23,17,23,17,1,22,70,10,15,1,calcaire,2
Vignes,Raisin de table,Taza,2011,180399.95,31524.51,4,9,-1,9,-3,1,29,79,9,30,0,limoneux,3
Vignes,Raisin de table,Tiflet,2011,174582.64,31796.44,14,20,8,10,7,2,54,80,9,30,1,argileux,4
Vignes,Raisin de table,Youssoufia,2011,203941.16,35730.97,15,20,10,14,9,3,67,71,10,21,0,sableux,3
Agrumes,Autres agrumes,Agadir,2012,11140.45,936.01,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Autres agrumes,Fes,2012,11336.55,1083.94,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Autres agrumes,Marrakech,2012,11638.54,1017.94,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Autres agrumes,Meknes,2012,11561.49,1029.12,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Autres agrumes,Ouarzazate,2012,11906.2,935.03,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Autres agrumes,Oulad Teima,2012,10979.63,1068.79,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Autres agrumes,Rabat,2012,10876.2,1024.22,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Autres agrumes,Sefrou,2012,10687.37,1063.18,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Autres agrumes,Sidi Ifni,2012,10146.24,1081.43,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Autres agrumes,Skhirate,2012,11059.58,916.77,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Autres agrumes,Tanger,2012,10415.11,911.01,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Autres agrumes,Taounate,2012,11819.84,1051.09,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Autres agrumes,Tarfaya,2012,11082.66,1063.52,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Autres agrumes,Taza,2012,11103.7,1007.56,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Autres agrumes,Tiflet,2012,10584.98,964.4,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Autres agrumes,Youssoufia,2012,9924.5,1021.21,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Citron,Agadir,2012,24418.66,2571.92,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Citron,Fes,2012,26528.69,2535.92,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Citron,Marrakech,2012,24703.28,2669.59,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Citron,Meknes,2012,27517.52,2524.02,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Citron,Ouarzazate,2012,28994.61,2667.21,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Citron,Oulad Teima,2012,29005.07,2920.3,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Citron,Rabat,2012,27798.78,2857.78,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Citron,Sefrou,2012,25385.8,2912.28,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Citron,Sidi Ifni,2012,28897.75,2839.87,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Citron,Skhirate,2012,29022.2,2598.19,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Citron,Tanger,2012,25307.25,2842.93,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Citron,Taounate,2012,28221.13,2902.27,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Citron,Tarfaya,2012,25791.48,2915.18,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Citron,Taza,2012,28572.52,2773.97,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Citron,Tiflet,2012,29621.09,2521.46,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Citron,Youssoufia,2012,24409.4,2429.6,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Orange_Autres,Agadir,2012,40191.7,3308.61,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Orange_Autres,Fes,2012,38145.87,3891.24,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Orange_Autres,Marrakech,2012,40757.76,3532.8,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Orange_Autres,Meknes,2012,36972.14,3812.53,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Orange_Autres,Ouarzazate,2012,39819.54,3534.9,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Orange_Autres,Oulad Teima,2012,33974.05,3674.29,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Orange_Autres,Rabat,2012,36006.1,3221.0,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Orange_Autres,Sefrou,2012,34008.47,3381.7,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Orange_Autres,Sidi Ifni,2012,40772.36,3514.42,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Orange_Autres,Skhirate,2012,39593.06,3652.79,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Orange_Autres,Tanger,2012,39857.96,3325.93,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Orange_Autres,Taounate,2012,40494.03,3748.14,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Orange_Autres,Tarfaya,2012,34143.16,3463.25,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Orange_Autres,Taza,2012,36380.8,3785.79,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Orange_Autres,Tiflet,2012,34038.39,3273.56,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Orange_Autres,Youssoufia,2012,35079.11,3687.77,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Orange_Maroc late,Agadir,2012,334889.08,23027.55,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Orange_Maroc late,Fes,2012,351865.3,25439.47,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Orange_Maroc late,Marrakech,2012,337664.59,23550.44,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Orange_Maroc late,Meknes,2012,325797.87,24814.77,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Orange_Maroc late,Ouarzazate,2012,330507.69,26106.86,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Orange_Maroc late,Oulad Teima,2012,329076.22,21717.47,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Orange_Maroc late,Rabat,2012,387551.67,21671.78,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Orange_Maroc late,Sefrou,2012,372413.49,25318.86,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Orange_Maroc late,Sidi Ifni,2012,387175.29,24723.7,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Orange_Maroc late,Skhirate,2012,349785.83,23025.88,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Orange_Maroc late,Tanger,2012,338358.98,23993.5,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Orange_Maroc late,Taounate,2012,375175.15,21819.84,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Orange_Maroc late,Tarfaya,2012,341749.78,22542.9,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Orange_Maroc late,Taza,2012,339847.06,23657.69,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Orange_Maroc late,Tiflet,2012,335111.44,25625.2,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Orange_Maroc late,Youssoufia,2012,327830.2,23922.74,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Orange_Navel,Agadir,2012,264342.57,17963.78,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Orange_Navel,Fes,2012,269836.58,18978.78,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Orange_Navel,Marrakech,2012,287547.05,16983.57,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Orange_Navel,Meknes,2012,253566.59,18367.59,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Orange_Navel,Ouarzazate,2012,261788.54,18936.09,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Orange_Navel,Oulad Teima,2012,295051.37,16608.48,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Orange_Navel,Rabat,2012,258254.77,17151.89,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Orange_Navel,Sefrou,2012,269132.18,19353.34,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Orange_Navel,Sidi Ifni,2012,298143.33,19365.38,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Orange_Navel,Skhirate,2012,258699.56,16681.29,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Orange_Navel,Tanger,2012,254687.66,16127.56,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Orange_Navel,Taounate,2012,277017.94,16849.72,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Orange_Navel,Tarfaya,2012,266896.62,17297.58,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Orange_Navel,Taza,2012,281401.19,17450.42,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Orange_Navel,Tiflet,2012,294761.34,18078.36,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Orange_Navel,Youssoufia,2012,257711.61,19069.72,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Orange_Navel lane late,Agadir,2012,11247.78,1426.94,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Orange_Navel lane late,Fes,2012,11081.32,1580.45,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Orange_Navel lane late,Marrakech,2012,10281.18,1356.97,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Orange_Navel lane late,Meknes,2012,11343.64,1341.72,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Orange_Navel lane late,Ouarzazate,2012,10568.0,1478.25,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Orange_Navel lane late,Oulad Teima,2012,11042.19,1346.98,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Orange_Navel lane late,Rabat,2012,10144.35,1445.3,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Orange_Navel lane late,Sefrou,2012,10979.65,1594.27,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Orange_Navel lane late,Sidi Ifni,2012,10640.67,1400.69,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Orange_Navel lane late,Skhirate,2012,11782.82,1537.91,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Orange_Navel lane late,Tanger,2012,10088.35,1418.68,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Orange_Navel lane late,Taounate,2012,10888.94,1342.62,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Orange_Navel lane late,Tarfaya,2012,10977.1,1493.81,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Orange_Navel lane late,Taza,2012,11567.25,1575.98,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Orange_Navel lane late,Tiflet,2012,11233.58,1450.32,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Orange_Navel lane late,Youssoufia,2012,11439.3,1511.71,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Orange_Navel late,Agadir,2012,2248.23,587.38,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Orange_Navel late,Fes,2012,2284.51,575.38,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Orange_Navel late,Marrakech,2012,2050.9,510.57,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Orange_Navel late,Meknes,2012,2146.4,569.26,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Orange_Navel late,Ouarzazate,2012,2275.1,544.08,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Orange_Navel late,Oulad Teima,2012,2338.73,570.62,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Orange_Navel late,Rabat,2012,2296.15,543.27,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Orange_Navel late,Sefrou,2012,2075.44,503.4,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Orange_Navel late,Sidi Ifni,2012,2000.33,551.47,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Orange_Navel late,Skhirate,2012,2125.68,543.01,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Orange_Navel late,Tanger,2012,2233.15,545.82,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Orange_Navel late,Taounate,2012,2127.03,585.08,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Orange_Navel late,Tarfaya,2012,2123.03,586.82,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Orange_Navel late,Taza,2012,2274.3,538.82,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Orange_Navel late,Tiflet,2012,2071.15,539.05,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Orange_Navel late,Youssoufia,2012,2283.49,545.52,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Orange_Navelina,Agadir,2012,112.68,86.35,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Orange_Navelina,Fes,2012,110.88,93.76,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Orange_Navelina,Marrakech,2012,113.77,88.58,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Orange_Navelina,Meknes,2012,120.85,82.18,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Orange_Navelina,Ouarzazate,2012,106.24,86.55,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Orange_Navelina,Oulad Teima,2012,107.85,88.2,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Orange_Navelina,Rabat,2012,125.19,88.41,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Orange_Navelina,Sefrou,2012,107.37,87.48,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Orange_Navelina,Sidi Ifni,2012,116.38,80.47,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Orange_Navelina,Skhirate,2012,116.65,77.99,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Orange_Navelina,Tanger,2012,114.59,83.22,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Orange_Navelina,Taounate,2012,118.15,84.76,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Orange_Navelina,Tarfaya,2012,108.62,78.47,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Orange_Navelina,Taza,2012,116.03,91.43,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Orange_Navelina,Tiflet,2012,111.89,83.33,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Orange_Navelina,Youssoufia,2012,118.54,93.13,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Orange_Salustiana,Agadir,2012,17846.56,1013.34,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Orange_Salustiana,Fes,2012,19498.68,992.12,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Orange_Salustiana,Marrakech,2012,18015.93,1084.73,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Orange_Salustiana,Meknes,2012,18374.97,1020.9,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Orange_Salustiana,Ouarzazate,2012,18144.52,1183.81,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Orange_Salustiana,Oulad Teima,2012,18006.58,981.97,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Orange_Salustiana,Rabat,2012,20478.57,1069.56,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Orange_Salustiana,Sefrou,2012,18402.14,1181.49,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Orange_Salustiana,Sidi Ifni,2012,20868.53,1063.42,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Orange_Salustiana,Skhirate,2012,21033.11,999.99,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Orange_Salustiana,Tanger,2012,19500.15,1045.67,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Orange_Salustiana,Taounate,2012,17853.4,1088.15,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Orange_Salustiana,Tarfaya,2012,18743.75,1020.03,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Orange_Salustiana,Taza,2012,20370.99,1081.3,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Orange_Salustiana,Tiflet,2012,18716.23,1161.81,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Orange_Salustiana,Youssoufia,2012,17638.13,1169.7,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Orange_Washignton sanguine,Agadir,2012,56885.67,2943.79,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Orange_Washignton sanguine,Fes,2012,60129.27,3016.03,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Orange_Washignton sanguine,Marrakech,2012,59575.87,3090.05,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Orange_Washignton sanguine,Meknes,2012,52592.22,3296.85,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Orange_Washignton sanguine,Ouarzazate,2012,58190.37,3145.51,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Orange_Washignton sanguine,Oulad Teima,2012,53102.73,3458.09,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Orange_Washignton sanguine,Rabat,2012,53076.89,3375.67,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Orange_Washignton sanguine,Sefrou,2012,60454.95,2976.92,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Orange_Washignton sanguine,Sidi Ifni,2012,53430.81,3316.06,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Orange_Washignton sanguine,Skhirate,2012,53583.56,2985.04,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Orange_Washignton sanguine,Tanger,2012,50629.54,3076.95,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Orange_Washignton sanguine,Taounate,2012,60416.68,3027.01,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Orange_Washignton sanguine,Tarfaya,2012,59538.39,3023.9,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Orange_Washignton sanguine,Taza,2012,57679.25,3310.78,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Orange_Washignton sanguine,Tiflet,2012,59062.21,3276.62,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Orange_Washignton sanguine,Youssoufia,2012,52332.64,3025.82,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Pamplemousse,Agadir,2012,119.0,41.73,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Pamplemousse,Fes,2012,116.43,37.41,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Pamplemousse,Marrakech,2012,110.25,34.94,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Pamplemousse,Meknes,2012,119.67,35.12,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Pamplemousse,Ouarzazate,2012,130.1,38.64,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Pamplemousse,Oulad Teima,2012,108.96,41.64,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
Agrumes,Pamplemousse,Rabat,2012,115.0,38.55,14,18,10,13,9,1,28,79,10,21,1,argileux,4
Agrumes,Pamplemousse,Sefrou,2012,112.98,41.41,9,15,4,10,3,1,28,63,10,20,0,sableux,2
Agrumes,Pamplemousse,Sidi Ifni,2012,113.72,37.58,16,18,14,16,13,1,8,62,10,13,1,calcaire,5
Agrumes,Pamplemousse,Skhirate,2012,129.8,37.51,15,19,10,12,9,2,45,77,10,19,1,argileux,3
Agrumes,Pamplemousse,Tanger,2012,119.23,38.0,14,16,11,17,10,3,71,83,10,19,0,limoneux,4
Agrumes,Pamplemousse,Taounate,2012,119.19,39.5,5,10,0,11,-2,2,42,68,10,22,1,sableux,2
Agrumes,Pamplemousse,Tarfaya,2012,126.25,36.99,19,21,17,25,17,1,2,64,10,24,0,calcaire,3
Agrumes,Pamplemousse,Taza,2012,111.71,40.77,5,10,0,11,-2,2,42,68,10,22,1,argileux,5
Agrumes,Pamplemousse,Tiflet,2012,119.69,34.42,12,19,6,10,5,2,38,79,10,22,0,limoneux,3
Agrumes,Pamplemousse,Youssoufia,2012,118.32,37.54,14,19,9,14,8,2,42,66,10,20,1,calcaire,2
Agrumes,Petit fruit_Autres,Agadir,2012,44813.51,6111.32,17,22,12,14,11,1,4,52,10,14,1,calcaire,5
Agrumes,Petit fruit_Autres,Fes,2012,48353.7,6228.44,11,16,5,10,4,2,32,65,10,22,0,limoneux,2
Agrumes,Petit fruit_Autres,Marrakech,2012,46330.52,5824.81,14,19,9,12,8,1,24,53,10,12,1,sableux,3
Agrumes,Petit fruit_Autres,Meknes,2012,43063.45,6009.47,12,18,6,10,4,2,36,67,10,21,0,argileux,4
Agrumes,Petit fruit_Autres,Ouarzazate,2012,46841.38,6079.05,8,14,2,10,0,1,1,49,10,10,1,limoneux,2
Agrumes,Petit fruit_Autres,Oulad Teima,2012,41066.22,6325.86,16,21,11,13,10,1,2,49,10,12,0,calcaire,3
